time,cpi_mom,cpi_yoy,cpi_mom_smoothed,cpi_yoy_smoothed,cpi_mom_log,cpi_yoy_log,cpi_yoy_diff,interest_rate,month,year,cpi_mom_rolling_mean,cpi_mom_rolling_std,cpi_yoy_rolling_mean,cpi_yoy_rolling_std,cpi_mom_diff
2010-10-01,101.05,109.66,101.40666666666665,109.88999999999999,4.61561544384963,4.697384669975903,0.7399999999999949,4.867671583381022,10,2010,100.77333333333333,0.6252320781240434,108.19416666666666,1.4866096775326771,101.05
2010-11-01,101.86,111.09,101.63,110.83333333333333,4.623599321456458,4.710340683593631,1.4300000000000068,6.360084583294809,11,2010,100.88250000000001,0.6933466272036972,108.75583333333333,1.1334858408977309,101.86
2010-12-01,101.98,111.75,101.86,111.67,4.62477671562701,4.716264233493678,0.6599999999999966,5.312833673882503,12,2010,100.9325,0.751666330712963,109.19166666666666,1.199218179659035,101.98
2011-01-01,101.74,112.17,101.93666666666667,112.07666666666665,4.622420539394619,4.720015577657132,0.4200000000000017,4.571421221791859,1,2011,100.96416666666669,0.7788273041549052,109.57083333333334,1.3649672545746658,101.74
2011-02-01,102.09,112.31,102.0,112.79,4.625854777180924,4.721262904974945,0.14000000000000057,4.4645537509694435,2,2011,100.97500000000001,0.7946811824992553,109.89166666666667,1.5234042818835416,102.09
2011-03-01,102.17,113.89,102.52666666666666,114.57,4.626638092603332,4.7352330702862595,1.5799999999999983,5.241236207621593,3,2011,101.09333333333335,0.8610810682281214,110.26083333333332,1.8996002370516227,102.17
2011-04-01,103.32,117.51,102.56666666666666,117.05999999999999,4.6378309682276395,4.7665234363458495,3.6200000000000045,4.888268607337075,4,2011,101.35833333333333,1.0163466957987235,110.95083333333332,2.7874375927245256,103.32
2011-05-01,102.21,119.78,102.20666666666666,119.36999999999999,4.627029520340985,4.785656726836316,2.269999999999996,5.357000247046046,5,2011,101.52,0.9811774003255127,111.84500000000001,3.6953840986241544,102.21
2011-06-01,101.09,120.82,101.49000000000001,120.92,4.616011209165967,4.794301834710595,1.039999999999992,5.236618812286772,6,2011,101.59249999999999,0.9056200788814242,112.85583333333334,4.354200601578729,101.09
2011-07-01,101.17,122.16,101.06333333333335,121.99999999999999,4.616802270217799,4.805331660910377,1.3400000000000034,4.963585543671564,7,2011,101.685,0.7832856207264839,114.02,4.834382540248063,101.17
2011-08-01,100.93,123.02,100.97333333333331,122.53333333333332,4.614427207250769,4.812346943780222,0.8599999999999994,4.576603140965798,8,2011,101.74333333333334,0.6849729036892,115.25666666666666,5.09568504330938,100.93
2011-09-01,100.82,122.42,100.70333333333333,122.34333333333332,4.6133367486544845,4.807457755422924,-0.5999999999999943,4.242576387657068,9,2011,101.7025,0.7265000156419761,116.38166666666666,5.0596313795543075,100.82
2011-10-01,100.36,121.59,100.52333333333333,121.27999999999999,4.608763721498222,4.800654729308327,-0.8299999999999983,4.776742523966489,10,2011,101.645,0.8058140999243305,117.37583333333335,4.783343179168517,100.36
2011-11-01,100.39,119.83,100.42666666666666,119.84999999999998,4.609062600703435,4.786074071694426,-1.7600000000000051,5.428199397161736,11,2011,101.5225,0.8786055584124051,118.10416666666667,4.388307725874606,100.39
2011-12-01,100.53,118.13,100.63999999999999,118.40999999999998,4.610456190417329,4.771785712960429,-1.7000000000000028,5.107046872065102,12,2011,101.40166666666666,0.9091437863412053,118.63583333333332,3.9087651115116646,100.53
2012-01-01,101.0,117.27,100.96666666666665,117.27999999999999,4.61512051684126,4.764478968472973,-0.8599999999999994,4.377130610644006,1,2012,101.33999999999999,0.9092054473302064,119.06083333333332,3.3838371396803253,101.0
2012-02-01,101.37,116.44,100.84333333333332,115.95333333333332,4.618777189394308,4.757376118877422,-0.8299999999999983,5.086590462925591,2,2012,101.27999999999999,0.878449046486521,119.40499999999999,2.7932955446928944,101.37
2012-03-01,100.16,114.15,100.52666666666666,113.71,4.606768907351788,4.737513372975805,-2.289999999999992,5.192658689864419,3,2012,101.1125,0.8849255233173398,119.42666666666668,2.747257585743539,100.16
2012-04-01,100.05,110.54,100.13,111.00999999999999,4.605670061029742,4.705377446405117,-3.6099999999999994,4.558071281899434,4,2012,100.83999999999999,0.6014225560363339,118.84583333333335,3.7449662174308194,100.05
2012-05-01,100.18,108.34,99.99000000000001,108.59333333333332,4.606968567929471,4.685274430229753,-2.200000000000003,5.076862552972764,5,2012,100.67083333333333,0.4466126719966692,117.89249999999998,4.794563445858725,100.18
2012-06-01,99.74,106.9,99.87666666666667,106.86333333333333,4.602566800117977,4.671893818030999,-1.4399999999999977,5.029104359223,6,2012,100.55833333333334,0.49844910989146923,116.7325,5.632566224442305,99.74
2012-07-01,99.71,105.35,100.02666666666666,105.76333333333332,4.602265972840701,4.6572881402501976,-1.5500000000000114,4.428514851084689,7,2012,100.43666666666667,0.5135320355296116,115.33166666666666,6.2197585941656826,99.71
2012-08-01,100.63,105.04,100.84666666666665,105.62333333333333,4.611450423945242,4.65434122999454,-0.30999999999998806,5.178893680174141,8,2012,100.41166666666665,0.4942732651136258,113.83333333333336,6.363298649047558,100.63
2012-09-01,102.2,106.48,101.22666666666667,106.17333333333333,4.626931677769604,4.667957174086856,1.4399999999999977,5.280392263184117,9,2012,100.52666666666666,0.7109575276067345,112.505,6.064608958389856,102.2
2012-10-01,100.85,107.0,101.17333333333333,106.85333333333331,4.613634264400221,4.672828834461906,0.519999999999996,5.541525621587638,10,2012,100.5675,0.714577115884315,111.28916666666665,5.5152935442085465,100.85
