time,cpi,oil_price,gold_price,interest_rate,cpi_smoothed,cpi_log,month,year,cpi_diff,cpi_rolling_mean,cpi_rolling_std
2006-09-01,100.3,62.91,604.2,13.95,100.3,4.60816569496789,9,2006,-0.10000000000000853,100.55833333333334,0.6244391422903492
2006-10-01,100.2,58.73,606.8,13.6,100.36666666666667,4.607168188650764,10,2006,-0.09999999999999432,100.54166666666667,0.6316764611058517
2006-11-01,100.6,63.13,652.9,13.15,100.43333333333332,4.611152257665639,11,2006,0.3999999999999915,100.55833333333332,0.6302356461650154
2006-12-01,100.5,61.05,638.0,13.08,100.73333333333333,4.61015772749913,12,2006,-0.09999999999999432,100.53333333333335,0.6257117159804595
2007-01-01,101.1,58.14,657.9,12.89,101.26666666666667,4.616110126026426,1,2007,0.5999999999999943,100.52499999999999,0.6166257152660193
2007-02-01,102.2,61.79,672.5,12.71,101.03333333333335,4.626931677769604,2,2007,1.1000000000000085,100.53333333333335,0.6400757530925795
2007-03-01,99.8,65.87,669.0,12.57,100.83333333333333,4.603168183317418,3,2007,-2.4000000000000057,100.55833333333334,0.6006940430313943
2007-04-01,100.5,65.71,683.5,12.35,100.36666666666667,4.61015772749913,4,2007,0.7000000000000028,100.58333333333333,0.5905826604193143
2007-05-01,100.8,64.01,666.7,12.06,100.73333333333333,4.613138355637268,5,2007,0.29999999999999716,100.60000000000001,0.5939084716750164
2007-06-01,100.9,70.68,650.9,11.72,100.86666666666667,4.6141299273595635,6,2007,0.10000000000000853,100.64166666666667,0.5961365513696354
2007-07-01,100.9,78.21,679.3,11.39,100.8,4.6141299273595635,7,2007,0.0,100.68333333333334,0.5951826814033926
2007-08-01,100.6,74.04,681.9,11.21,100.66666666666667,4.611152257665639,8,2007,-0.30000000000001137,100.7,0.5892985043870731
2007-09-01,100.5,81.66,750.0,11.09,100.59999999999998,4.61015772749913,9,2007,-0.09999999999999432,100.71666666666668,0.579707345184383
2007-10-01,100.7,94.53,795.3,11.14,100.80000000000001,4.612145799724517,10,2007,0.20000000000000284,100.75833333333333,0.5567083998148188
2007-11-01,101.2,88.71,789.1,11.131,101.60000000000001,4.617098756853365,11,2007,0.5,100.80833333333334,0.5680242205678075
2007-12-01,102.9,95.98,838.0,11.124,102.16000000000001,4.633757642840004,12,2007,1.7000000000000028,101.00833333333333,0.817377550833321
2008-01-01,102.38,91.75,928.0,11.115,102.94666666666667,4.628691381029437,1,2008,-0.5200000000000102,101.115,0.9088304172247856
2008-02-01,103.56,101.84,975.0,11.115,102.97666666666665,4.640151154883337,2,2008,1.1800000000000068,101.22833333333334,1.1173168618155092
2008-03-01,102.99,101.58,921.5,11.25,102.91666666666667,4.63463189613771,3,2008,-0.5700000000000074,101.49416666666667,1.1260426145121436
2008-04-01,102.2,113.46,865.1,11.595,103.03333333333332,4.626931677769604,4,2008,-0.789999999999992,101.63583333333332,1.0961375024342728
2008-05-01,103.91,127.35,891.5,12.04,102.75,4.643525139864555,5,2008,1.7099999999999937,101.895,1.2389108119636794
2008-06-01,102.14,140.0,928.3,12.24,102.39333333333333,4.626344421219498,6,2008,-1.769999999999996,101.99833333333333,1.1994607374176938
2008-07-01,101.13,124.08,922.7,12.85,101.61,4.616406817914079,7,2008,-1.0100000000000051,102.0175,1.1820254188931962
2008-08-01,101.56,115.46,835.2,13.28,100.95666666666666,4.620649756836477,8,2008,0.4300000000000068,102.09749999999998,1.1075043607550616
2008-09-01,100.18,100.64,880.8,13.635,100.51666666666667,4.606968567929471,9,2008,-1.3799999999999955,102.07083333333333,1.1524082162889389
2008-10-01,99.81,67.81,718.2,13.69,99.74333333333334,4.603268378698495,10,2008,-0.37000000000000455,101.99666666666667,1.2711722101585288
2008-11-01,99.24,54.43,819.0,13.552,99.45666666666666,4.5975411588236,11,2008,-0.5700000000000074,101.83333333333333,1.489937969016037
2008-12-01,99.32,44.6,884.3,13.405,99.62666666666667,4.598346960639966,12,2008,0.0799999999999983,101.53500000000001,1.610479883309892
2009-01-01,100.32,41.68,928.4,12.635,100.26999999999998,4.608365076884611,1,2009,1.0,101.36333333333334,1.621970369269493
2009-02-01,101.17,44.76,942.5,11.98,100.44,4.616802270217799,2,2009,0.8500000000000085,101.16416666666665,1.467053065492168
2009-03-01,99.83,49.66,925.0,11.075,100.44999999999999,4.603468739348334,3,2009,-1.3400000000000034,100.90083333333332,1.3911699349392848
2009-04-01,100.35,51.12,891.2,10.125,100.20666666666666,4.608664075242347,4,2009,0.519999999999996,100.74666666666667,1.3355035368615953
2009-05-01,100.44,66.31,980.3,9.71,100.44666666666667,4.609560534289384,5,2009,0.09000000000000341,100.4575,0.8894955158556522
2009-06-01,100.55,69.89,927.4,9.01,100.50333333333333,4.610655116218661,6,2009,0.10999999999999943,100.32499999999999,0.717970624873898
2009-07-01,100.52,69.45,955.8,8.62,100.43666666666665,4.610356712675391,7,2009,-0.030000000000001137,100.27416666666666,0.6761718223449674
2009-08-01,100.24,69.96,953.5,8.59,100.46,4.607567310587813,8,2009,-0.28000000000000114,100.16416666666667,0.5420408963660154
2009-09-01,100.62,70.61,1009.3,8.64,100.41000000000001,4.611351045063173,9,2009,0.38000000000000966,100.20083333333334,0.5578604963010801
2009-10-01,100.37,77.0,1040.4,8.625,100.51333333333334,4.608863357825709,10,2009,-0.25,100.2475,0.5454793554963367
2009-11-01,100.55,77.28,1182.3,8.629,100.76666666666667,4.610655116218661,11,2009,0.1799999999999926,100.35666666666667,0.44787038168189824
2009-12-01,101.38,79.36,1096.2,8.63,101.09666666666665,4.6188758330442035,12,2009,0.8299999999999983,100.52833333333332,0.40736031255203964
2010-01-01,101.36,72.89,1083.8,8.64,101.56666666666666,4.618678536012884,1,2010,-0.01999999999999602,100.615,0.46549094317926476
2010-02-01,101.96,79.66,1118.9,8.763,101.35666666666667,4.6245805795079145,2,2010,0.5999999999999943,100.68083333333334,0.5902612415985471
