loss,val_loss,lr
1.2435420751571655,0.9904096722602844,0.001
1.0744364261627197,0.9001774191856384,0.001
0.9521446824073792,0.8714831471443176,0.001
0.8967680335044861,0.8063824772834778,0.001
0.8807801604270935,0.7698001265525818,0.001
0.8397489786148071,0.7390500903129578,0.001
0.8404151201248169,0.7547403573989868,0.001
0.7563807964324951,0.7420138716697693,0.001
0.7639911770820618,0.7054647207260132,0.001
0.7272681593894958,0.6945895552635193,0.001
0.7141645550727844,0.6832836270332336,0.001
0.6971590518951416,0.679207980632782,0.001
0.7181973457336426,0.6633110642433167,0.001
0.6718093156814575,0.6549165844917297,0.001
0.6661626696586609,0.6666982769966125,0.001
0.6579964756965637,0.6335165500640869,0.001
0.640753448009491,0.6201515197753906,0.001
0.6174250841140747,0.5934284329414368,0.001
0.6200844645500183,0.5780233144760132,0.001
0.5650429725646973,0.5781179666519165,0.001
0.5862162709236145,0.5762079358100891,0.001
0.5659234523773193,0.5634198784828186,0.001
0.5510771870613098,0.5578104853630066,0.001
0.5242128968238831,0.5667840242385864,0.001
0.5406572818756104,0.5141665935516357,0.001
0.538843035697937,0.5172938108444214,0.001
0.5331870913505554,0.5055322647094727,0.001
0.5137330293655396,0.511788010597229,0.001
0.5417159795761108,0.5003890991210938,0.001
0.4996272623538971,0.47130563855171204,0.001
0.4813690185546875,0.47159793972969055,0.001
0.49794480204582214,0.46040070056915283,0.001
0.46506425738334656,0.4899885356426239,0.001
0.460633784532547,0.4410027265548706,0.001
0.45724087953567505,0.4882951080799103,0.001
0.4488486349582672,0.43353375792503357,0.001
0.4465632140636444,0.4325980544090271,0.001
0.43730729818344116,0.4155436158180237,0.001
0.42855167388916016,0.4131275415420532,0.001
0.41637665033340454,0.3975101113319397,0.001
0.41487887501716614,0.4061853885650635,0.001
0.42458945512771606,0.3826618790626526,0.001
0.3917495608329773,0.39156225323677063,0.001
0.37852323055267334,0.37419593334198,0.001
0.3702085316181183,0.40832117199897766,0.001
0.38604894280433655,0.37302500009536743,0.001
0.359144002199173,0.35341641306877136,0.001
0.3702395558357239,0.36917293071746826,0.001
0.3401639461517334,0.3452926278114319,0.001
0.3540410101413727,0.36173149943351746,0.001
