loss,val_loss,lr
0.778730571269989,1.263193130493164,0.001
0.6698111295700073,1.1865122318267822,0.001
0.6056696772575378,1.1233575344085693,0.001
0.5678564310073853,1.0762687921524048,0.001
0.5554048418998718,1.0236705541610718,0.001
0.5095598101615906,0.9782949686050415,0.001
0.4843164384365082,0.937602698802948,0.001
0.46195656061172485,0.8910446166992188,0.001
0.45058029890060425,0.8524174094200134,0.001
0.44823622703552246,0.8178234696388245,0.001
0.4344799518585205,0.7838403582572937,0.001
0.41569796204566956,0.7482752799987793,0.001
0.42334356904029846,0.7220269441604614,0.001
0.38024967908859253,0.7011655569076538,0.001
0.36766812205314636,0.6907745599746704,0.001
0.37029755115509033,0.6827195882797241,0.001
0.3306261897087097,0.6814514398574829,0.001
0.33587342500686646,0.6857998371124268,0.001
0.31222665309906006,0.6901223659515381,0.001
0.3054918944835663,0.7072927355766296,0.001
0.3270021378993988,0.7108026742935181,0.001
0.29645270109176636,0.7026183009147644,0.001
0.328599214553833,0.692277729511261,0.0005
0.30246302485466003,0.7009199261665344,0.0005
0.28478825092315674,0.7070850133895874,0.0005
0.2782030999660492,0.7132924795150757,0.0005
0.280779629945755,0.7193929553031921,0.0005
