loss,val_loss,lr
1.5685338973999023,0.3487018644809723,0.001
0.7067626714706421,0.5042150020599365,0.001
0.7058125734329224,0.5000702738761902,0.001
0.6893925666809082,0.26778098940849304,0.001
0.6377383470535278,0.27598628401756287,0.001
0.6117476224899292,0.26831966638565063,0.001
0.5853449106216431,0.5418920516967773,0.001
0.5742143392562866,0.2776608169078827,0.001
0.5212160348892212,0.46956682205200195,0.001
0.5914267897605896,0.2806352376937866,0.0005
0.5116399526596069,0.24889957904815674,0.0005
0.4920822083950043,0.2566058039665222,0.0005
0.49983346462249756,0.27882829308509827,0.0005
0.4699375629425049,0.26257678866386414,0.0005
0.4551823139190674,0.35553064942359924,0.0005
0.455854594707489,0.3932608664035797,0.0005
0.45950356125831604,0.27698326110839844,0.00025
0.4407639503479004,0.2639584541320801,0.00025
0.42556890845298767,0.24792735278606415,0.00025
0.4333333969116211,0.2529204487800598,0.00025
0.41926679015159607,0.2442636340856552,0.00025
0.41538524627685547,0.2431371957063675,0.00025
0.4188401401042938,0.2567196190357208,0.00025
0.41832759976387024,0.3002602458000183,0.00025
0.4058866798877716,0.24967677891254425,0.00025
0.40139761567115784,0.24703186750411987,0.00025
0.37857308983802795,0.247352734208107,0.00025
0.3961634039878845,0.24127960205078125,0.000125
0.3929802179336548,0.2381477802991867,0.000125
0.39556407928466797,0.2407654970884323,0.000125
0.394192099571228,0.23399336636066437,0.000125
0.3864063620567322,0.23917271196842194,0.000125
0.3724216818809509,0.23537325859069824,0.000125
0.37251201272010803,0.24304328858852386,0.000125
0.37892648577690125,0.23984456062316895,0.000125
0.3821241855621338,0.2356133610010147,0.000125
0.3845093250274658,0.23506860435009003,6.25e-05
0.3830086290836334,0.23405463993549347,6.25e-05
0.39296749234199524,0.2340526431798935,6.25e-05
0.3693418502807617,0.23369555175304413,6.25e-05
0.37683480978012085,0.23265306651592255,6.25e-05
0.38492199778556824,0.23676533997058868,6.25e-05
0.36731138825416565,0.23561902344226837,6.25e-05
0.3655279874801636,0.23722082376480103,6.25e-05
0.379743367433548,0.23648786544799805,6.25e-05
0.3781852126121521,0.23665980994701385,6.25e-05
0.3753071427345276,0.2353471964597702,3.125e-05
0.3854396343231201,0.23472358286380768,3.125e-05
0.3830290734767914,0.23408150672912598,3.125e-05
0.37844040989875793,0.234943225979805,3.125e-05
