loss,val_loss,lr
0.7301132082939148,0.6680905818939209,0.001
0.6453616619110107,0.5724999904632568,0.001
0.5898061394691467,0.49765118956565857,0.001
0.5387122631072998,0.4306205213069916,0.001
0.4995594620704651,0.3839450180530548,0.001
0.4691869616508484,0.3620598614215851,0.001
0.42361775040626526,0.34748679399490356,0.001
0.4131045937538147,0.3369963765144348,0.001
0.3864626884460449,0.3258873224258423,0.001
0.37693679332733154,0.3146411180496216,0.001
0.3868323862552643,0.3063086271286011,0.001
0.35228362679481506,0.29621607065200806,0.001
0.36071398854255676,0.28797081112861633,0.001
0.3532288074493408,0.27986717224121094,0.001
0.3469748795032501,0.27374565601348877,0.001
0.3246961832046509,0.266697496175766,0.001
0.31847456097602844,0.26081398129463196,0.001
0.31633132696151733,0.2541801631450653,0.001
0.30583664774894714,0.2479613721370697,0.001
0.3116399645805359,0.24183164536952972,0.001
0.2972213625907898,0.23586344718933105,0.001
0.2916737496852875,0.2284282147884369,0.001
0.28525227308273315,0.22022004425525665,0.001
0.28090086579322815,0.21492204070091248,0.001
0.2637448310852051,0.20314225554466248,0.001
0.25608521699905396,0.19647011160850525,0.001
0.24455562233924866,0.18918059766292572,0.001
0.23726871609687805,0.19105206429958344,0.001
0.22779563069343567,0.20165447890758514,0.001
0.22036424279212952,0.2072974592447281,0.001
0.22314780950546265,0.2231905460357666,0.001
0.21557430922985077,0.2150699496269226,0.001
0.20991188287734985,0.22818699479103088,0.0005
0.2003667950630188,0.22366230189800262,0.0005
0.2016320824623108,0.23516039550304413,0.0005
0.2000182718038559,0.23334474861621857,0.0005
0.21117331087589264,0.2172098159790039,0.0005
