loss,val_loss,lr
0.7573187351226807,0.2342974692583084,0.001
0.5816999673843384,0.23245187103748322,0.001
0.5412942171096802,0.23559848964214325,0.001
0.5222324132919312,0.24048097431659698,0.001
0.5102532505989075,0.2388523817062378,0.001
0.5163297057151794,0.2418532520532608,0.001
0.5140663385391235,0.23551486432552338,0.001
0.5037957429885864,0.23422397673130035,0.0005
0.49145498871803284,0.23422880470752716,0.0005
0.500165581703186,0.23442097008228302,0.0005
0.4814361035823822,0.23338602483272552,0.0005
0.49159422516822815,0.23222748935222626,0.0005
0.47662901878356934,0.23225778341293335,0.0005
0.4720405042171478,0.23194342851638794,0.0005
0.4673926830291748,0.22843021154403687,0.0005
0.46990498900413513,0.22911177575588226,0.0005
0.4633186161518097,0.22617675364017487,0.0005
0.4608810544013977,0.2284688949584961,0.0005
0.4497582018375397,0.2293420433998108,0.0005
0.45583707094192505,0.2284582406282425,0.0005
0.4418056309223175,0.22613412141799927,0.0005
0.44336894154548645,0.22774429619312286,0.0005
0.441851943731308,0.22771473228931427,0.00025
0.4372890889644623,0.22501938045024872,0.00025
0.44010472297668457,0.2257799655199051,0.00025
0.4393381178379059,0.2259937971830368,0.00025
0.4312109053134918,0.226388618350029,0.00025
0.4400790333747864,0.22775380313396454,0.00025
0.4286446273326874,0.22752444446086884,0.00025
0.42642784118652344,0.22668321430683136,0.000125
0.4301094710826874,0.22612018883228302,0.000125
0.4201333522796631,0.22572189569473267,0.000125
0.4289998710155487,0.22620588541030884,0.000125
0.4339776039123535,0.22623145580291748,0.000125
