loss,val_loss,lr
0.7460929155349731,0.5815460085868835,0.001
0.7257295846939087,0.5780523419380188,0.001
0.7190791368484497,0.5679284930229187,0.001
0.6956945657730103,0.5587888360023499,0.001
0.6912131905555725,0.5490359663963318,0.001
0.6875714659690857,0.5497265458106995,0.001
0.6705458164215088,0.5414124131202698,0.001
0.6532059907913208,0.535193145275116,0.001
0.6524388790130615,0.5258535146713257,0.001
0.633516788482666,0.5148407220840454,0.001
0.6344773173332214,0.5151762366294861,0.001
0.6236633062362671,0.506988525390625,0.001
0.6235953569412231,0.49909529089927673,0.001
0.6151750683784485,0.48741912841796875,0.001
0.6058716177940369,0.48010873794555664,0.001
0.5867050290107727,0.4686321020126343,0.001
0.5748933553695679,0.45162227749824524,0.001
0.5638202428817749,0.44888919591903687,0.001
0.564271092414856,0.4446678161621094,0.001
0.5414746999740601,0.43507853150367737,0.001
0.5380427241325378,0.4253365993499756,0.001
0.519433856010437,0.41752058267593384,0.001
0.5219506025314331,0.4105268120765686,0.001
0.5092850923538208,0.3987528383731842,0.001
0.4980143904685974,0.3934333920478821,0.001
0.4901786744594574,0.3807216286659241,0.001
0.4940810203552246,0.3599318563938141,0.001
0.4941851496696472,0.3473849892616272,0.001
0.46082010865211487,0.3376391530036926,0.001
0.47699204087257385,0.3186599612236023,0.001
0.445136159658432,0.30063876509666443,0.001
0.4492414593696594,0.29059356451034546,0.001
0.42500418424606323,0.27780529856681824,0.001
0.4194600582122803,0.2519528567790985,0.001
0.398846834897995,0.24142801761627197,0.001
0.38456279039382935,0.20915892720222473,0.001
0.3970468044281006,0.1811610460281372,0.001
0.3866141438484192,0.16470390558242798,0.001
0.3386269211769104,0.1459471732378006,0.001
0.3714755177497864,0.13277792930603027,0.001
0.3574044108390808,0.1085161417722702,0.001
0.3304111957550049,0.09422376751899719,0.001
0.31800714135169983,0.08163397014141083,0.001
0.30965834856033325,0.06952876597642899,0.001
0.34668928384780884,0.06737834960222244,0.001
0.30553683638572693,0.07095949351787567,0.001
0.2854274809360504,0.09622477740049362,0.001
0.30679401755332947,0.1553741991519928,0.001
0.2905515432357788,0.2023923099040985,0.001
0.23424139618873596,0.4644394814968109,0.001
