loss,val_loss,lr
0.9421851634979248,0.9090074300765991,0.001
0.7800567150115967,0.8107511401176453,0.001
0.69778972864151,0.7273985147476196,0.001
0.6491257548332214,0.6997420787811279,0.001
0.6110022664070129,0.6852723360061646,0.001
0.5989153981208801,0.6557071805000305,0.001
0.5797434449195862,0.6409173011779785,0.001
0.5560685396194458,0.6310800313949585,0.001
0.5512267351150513,0.6451317667961121,0.001
0.5474550127983093,0.6636686325073242,0.001
0.5357967019081116,0.650056004524231,0.001
0.5328426361083984,0.6483834385871887,0.001
0.5170711874961853,0.6264942288398743,0.001
0.4997301399707794,0.6241269707679749,0.001
0.49844539165496826,0.6043270826339722,0.001
0.49417272210121155,0.6165929436683655,0.001
0.4699341952800751,0.5908370614051819,0.001
0.46304023265838623,0.5894219279289246,0.001
0.4690817892551422,0.5895221829414368,0.001
0.4469778835773468,0.5979661345481873,0.001
0.43504178524017334,0.5806094408035278,0.001
0.43420711159706116,0.5532313585281372,0.001
0.42658093571662903,0.5840202569961548,0.001
0.4264545142650604,0.5808326601982117,0.001
0.4151984751224518,0.5530548691749573,0.001
0.4078732430934906,0.5698397159576416,0.001
0.39774289727211,0.5651584267616272,0.001
0.3819862902164459,0.5878159999847412,0.001
0.38481950759887695,0.5911870002746582,0.001
0.3854934871196747,0.5417772531509399,0.001
0.374281108379364,0.5519862174987793,0.001
0.36760514974594116,0.5248537063598633,0.001
0.364215612411499,0.512555718421936,0.001
0.3507480323314667,0.5092185735702515,0.001
0.3461719751358032,0.5392295122146606,0.001
0.3525916635990143,0.530592679977417,0.001
0.3392672836780548,0.48209670186042786,0.001
0.33170557022094727,0.4947463274002075,0.001
0.33073529601097107,0.4837343990802765,0.001
0.333366334438324,0.44313517212867737,0.001
0.3158552348613739,0.46597227454185486,0.001
0.30766230821609497,0.45620813965797424,0.001
0.31319698691368103,0.4850709140300751,0.001
0.3095213770866394,0.4788336455821991,0.001
0.2996267080307007,0.432693213224411,0.001
0.2912791967391968,0.47503936290740967,0.001
0.2947899103164673,0.47791022062301636,0.001
0.2918938100337982,0.5166552662849426,0.001
0.27597421407699585,0.4430515170097351,0.001
0.27679863572120667,0.45212090015411377,0.001
