loss,val_loss,lr
0.920541524887085,1.1189545392990112,0.001
0.7478896379470825,1.0062663555145264,0.001
0.666968047618866,0.8987287282943726,0.001
0.5627087950706482,0.8322064280509949,0.001
0.5289966464042664,0.7679455280303955,0.001
0.47476720809936523,0.6980140805244446,0.001
0.4221086800098419,0.6362280249595642,0.001
0.37833067774772644,0.5763675570487976,0.001
0.32372739911079407,0.5224393010139465,0.001
0.33247509598731995,0.4853553771972656,0.001
0.3045930862426758,0.44033628702163696,0.001
0.2750488519668579,0.3982343077659607,0.001
0.26033276319503784,0.3516054153442383,0.001
0.2521947920322418,0.3235052525997162,0.001
0.2402949333190918,0.2917613685131073,0.001
0.23723077774047852,0.27172645926475525,0.001
0.2192484587430954,0.24942366778850555,0.001
0.20861093699932098,0.23455359041690826,0.001
0.22052648663520813,0.222259983420372,0.001
0.20708703994750977,0.2217968851327896,0.001
0.21000270545482635,0.2069884091615677,0.001
0.1958216428756714,0.19401922821998596,0.001
0.19515912234783173,0.19334036111831665,0.001
0.18860198557376862,0.1882452517747879,0.001
0.18591316044330597,0.17709116637706757,0.001
0.1853734403848648,0.1745222508907318,0.001
0.16926251351833344,0.1723446398973465,0.001
0.17140452563762665,0.17265404760837555,0.001
0.18206116557121277,0.16589976847171783,0.001
0.18289674818515778,0.1576244980096817,0.001
0.17127159237861633,0.15792472660541534,0.001
0.1647317111492157,0.14396557211875916,0.001
0.15822604298591614,0.14166022837162018,0.001
0.16790445148944855,0.13906072080135345,0.001
0.1587487757205963,0.14233921468257904,0.001
0.1449861377477646,0.13724114000797272,0.001
0.1713474541902542,0.13161779940128326,0.001
0.1378227025270462,0.12806189060211182,0.001
0.14574797451496124,0.12961934506893158,0.001
0.14917169511318207,0.12422780692577362,0.001
0.14800158143043518,0.12082530558109283,0.001
0.13014283776283264,0.11808423697948456,0.001
0.1360653042793274,0.12112864851951599,0.001
0.1347476691007614,0.1191660538315773,0.001
0.1339702308177948,0.11618610471487045,0.001
0.13159871101379395,0.11944906413555145,0.001
0.13299280405044556,0.12224723398685455,0.001
0.12282320857048035,0.11930549144744873,0.001
0.13250470161437988,0.11010067164897919,0.001
0.12303507328033447,0.10923615097999573,0.001
