loss,val_loss,lr
1.1268144845962524,0.612713098526001,0.001
0.9308346509933472,0.598048210144043,0.001
0.933678388595581,0.5835522413253784,0.001
0.8300639986991882,0.5783730745315552,0.001
0.7856484651565552,0.565729558467865,0.001
0.7356989979743958,0.5599024295806885,0.001
0.7304912209510803,0.5490171909332275,0.001
0.733312726020813,0.5432514548301697,0.001
0.7309111952781677,0.5365939736366272,0.001
0.66522216796875,0.5275417566299438,0.001
0.6726733446121216,0.5196825861930847,0.001
0.6600382924079895,0.5099283456802368,0.001
0.6144285202026367,0.5001206398010254,0.001
0.6343924403190613,0.4959507882595062,0.001
0.5865908265113831,0.48547282814979553,0.001
0.5923752188682556,0.47373470664024353,0.001
0.5848127007484436,0.4714021384716034,0.001
0.57308429479599,0.465466171503067,0.001
0.5628075003623962,0.4579634964466095,0.001
0.552069365978241,0.4473080635070801,0.001
0.5542141795158386,0.4407731592655182,0.001
0.5194674730300903,0.4344247281551361,0.001
0.5130193829536438,0.4179815948009491,0.001
0.4772167205810547,0.4072822332382202,0.001
0.4981873631477356,0.4002887010574341,0.001
0.47138512134552,0.3913821876049042,0.001
0.4679851531982422,0.3868089020252228,0.001
0.4594826400279999,0.3807855546474457,0.001
0.44748586416244507,0.37300992012023926,0.001
0.45389437675476074,0.3645848333835602,0.001
0.4354889690876007,0.35732415318489075,0.001
0.447013258934021,0.3559652268886566,0.001
0.43073540925979614,0.3491175174713135,0.001
0.4217539429664612,0.3421252965927124,0.001
0.4066026508808136,0.33470284938812256,0.001
0.4069426953792572,0.32956045866012573,0.001
0.385947585105896,0.32333797216415405,0.001
0.3816090524196625,0.31713470816612244,0.001
0.3708420395851135,0.3102124333381653,0.001
0.3643479347229004,0.3031701445579529,0.001
0.36374592781066895,0.2960103452205658,0.001
0.36301979422569275,0.2879406809806824,0.001
0.35985440015792847,0.2826153039932251,0.001
0.34304144978523254,0.2766799330711365,0.001
0.3381214439868927,0.2726837992668152,0.001
0.33506879210472107,0.26243582367897034,0.001
0.31501197814941406,0.25598180294036865,0.001
0.3257406949996948,0.2532763183116913,0.001
0.2982942759990692,0.2514263093471527,0.001
0.3129313588142395,0.24182724952697754,0.001
