loss,val_loss,lr
1.5460463762283325,2.20902156829834,0.001
1.2109795808792114,1.7491533756256104,0.001
1.0881659984588623,1.4630659818649292,0.001
0.9903470277786255,1.341389536857605,0.001
0.8831769227981567,1.2771412134170532,0.001
0.9299659132957458,1.1469645500183105,0.001
0.8309813141822815,1.0548042058944702,0.001
0.7657826542854309,0.9921842813491821,0.001
0.7326831817626953,0.924445390701294,0.001
0.7221470475196838,0.8900146484375,0.001
0.7187032103538513,0.8182114362716675,0.001
0.6988036036491394,0.792630136013031,0.001
0.6704190969467163,0.7449149489402771,0.001
0.662527859210968,0.7465529441833496,0.001
0.6309610605239868,0.6945787668228149,0.001
0.6409043669700623,0.6939451694488525,0.001
0.6621274948120117,0.6600425243377686,0.001
0.6140071153640747,0.7468229532241821,0.001
0.6054059863090515,0.698976993560791,0.001
0.604083776473999,0.7167657017707825,0.001
0.6101927161216736,0.6772435903549194,0.001
0.6016255021095276,0.6747666597366333,0.001
0.6258431077003479,0.6671699285507202,0.0005
0.5925528407096863,0.6592369079589844,0.0005
0.5770988464355469,0.6499015688896179,0.0005
0.5979152321815491,0.6145535111427307,0.0005
0.5763448476791382,0.6345411539077759,0.0005
0.5700788497924805,0.6454411149024963,0.0005
0.5792956948280334,0.6326635479927063,0.0005
0.5667372345924377,0.6181277632713318,0.0005
0.5569013953208923,0.6103483438491821,0.0005
0.570721447467804,0.6133838295936584,0.0005
0.5733780860900879,0.6140175461769104,0.0005
0.551537275314331,0.6227616667747498,0.0005
0.556681752204895,0.6386901140213013,0.0005
0.5430920720100403,0.6376972794532776,0.0005
0.5459517240524292,0.6310051083564758,0.00025
0.5462585687637329,0.6263408064842224,0.00025
0.5255011916160583,0.6275346279144287,0.00025
0.5579609274864197,0.627204954624176,0.00025
0.5271962285041809,0.6345643997192383,0.00025
