loss,val_loss,lr
0.9253941774368286,0.3416018784046173,0.001
0.7930879592895508,0.3270505368709564,0.001
0.711155116558075,0.3148577809333801,0.001
0.6162216663360596,0.30200713872909546,0.001
0.5653656721115112,0.28767460584640503,0.001
0.5002419948577881,0.2715231776237488,0.001
0.4704420268535614,0.256864070892334,0.001
0.433331698179245,0.24583318829536438,0.001
0.4109220802783966,0.24102720618247986,0.001
0.389386922121048,0.24150443077087402,0.001
0.38149601221084595,0.23838870227336884,0.001
0.3796290457248688,0.23672322928905487,0.001
0.3738040030002594,0.23130548000335693,0.001
0.36284539103507996,0.23444201052188873,0.001
0.3496507704257965,0.22984638810157776,0.001
0.34902670979499817,0.2312784492969513,0.001
0.32970449328422546,0.22957628965377808,0.001
0.3340159058570862,0.22705654799938202,0.001
0.31272628903388977,0.22448238730430603,0.001
0.3235601484775543,0.21485885977745056,0.001
0.31199806928634644,0.2127210795879364,0.001
0.2933138906955719,0.2108156681060791,0.001
0.2775052785873413,0.20861965417861938,0.001
0.2595824599266052,0.20781758427619934,0.001
0.2562098801136017,0.20666126906871796,0.001
0.24480488896369934,0.19935455918312073,0.001
0.23516882956027985,0.20098823308944702,0.001
0.22323310375213623,0.19615191221237183,0.001
0.2275499403476715,0.19440409541130066,0.001
0.2272493690252304,0.19111108779907227,0.001
0.22509458661079407,0.1895063817501068,0.001
0.20693618059158325,0.18884718418121338,0.001
0.20972971618175507,0.18333862721920013,0.001
0.20287594199180603,0.18390773236751556,0.001
0.19820132851600647,0.1811583787202835,0.001
0.19995194673538208,0.17613206803798676,0.001
0.18940800428390503,0.17109808325767517,0.001
0.19461199641227722,0.1702515184879303,0.001
0.19878512620925903,0.16713237762451172,0.001
0.17746701836585999,0.16740819811820984,0.001
0.18454842269420624,0.16099579632282257,0.001
0.19345591962337494,0.15932273864746094,0.001
0.17732036113739014,0.15581628680229187,0.001
0.18481716513633728,0.15261368453502655,0.001
0.16738656163215637,0.15263105928897858,0.001
0.1713646799325943,0.15029644966125488,0.001
0.16653971374034882,0.14574073255062103,0.001
0.16109853982925415,0.14442744851112366,0.001
0.17326080799102783,0.1405424177646637,0.001
0.14793072640895844,0.14303967356681824,0.001
