loss,val_loss,lr
2.4259731769561768,2.016834259033203,0.001
1.014574408531189,0.9846628308296204,0.001
0.7022009491920471,0.6860834360122681,0.001
0.6198961138725281,0.6237867474555969,0.001
0.5685356855392456,0.6038361191749573,0.001
0.5482543706893921,0.5900816321372986,0.001
0.5428783893585205,0.5589005351066589,0.001
0.48990029096603394,0.5530890226364136,0.001
0.48267611861228943,0.5294008255004883,0.001
0.45738255977630615,0.5211927890777588,0.001
0.44740816950798035,0.4980902671813965,0.001
0.41962361335754395,0.48202019929885864,0.001
0.4206099808216095,0.5214998126029968,0.001
0.4026125371456146,0.457907497882843,0.001
0.4084616005420685,0.43391531705856323,0.001
0.3868950605392456,0.4442344903945923,0.001
0.36406582593917847,0.4297989308834076,0.001
0.3590187132358551,0.4001910984516144,0.001
0.3590940237045288,0.4262720048427582,0.001
0.3464699983596802,0.3899136483669281,0.001
0.3322407901287079,0.3700518012046814,0.001
0.3325577676296234,0.40087538957595825,0.001
0.34358471632003784,0.35279273986816406,0.001
0.32652220129966736,0.4004095494747162,0.001
0.34551289677619934,0.3510245382785797,0.001
0.31146782636642456,0.3492077589035034,0.001
0.31552326679229736,0.3546309173107147,0.001
0.3200850486755371,0.36729446053504944,0.001
0.29764634370803833,0.4784253239631653,0.001
0.30613693594932556,0.413140207529068,0.001
0.28754860162734985,0.3359593152999878,0.001
0.2916771471500397,0.3948977291584015,0.001
0.27554482221603394,0.36318477988243103,0.001
0.2811574339866638,0.327548623085022,0.001
0.2921561300754547,0.4675752818584442,0.001
0.2872638404369354,0.3169092535972595,0.001
0.287457138299942,0.40941935777664185,0.001
0.2968670725822449,0.37129685282707214,0.001
0.2783948481082916,0.31295230984687805,0.001
0.2669873535633087,0.3226375877857208,0.001
0.26263052225112915,0.3933201730251312,0.001
0.2639361023902893,0.3381228744983673,0.001
0.2675623595714569,0.32804131507873535,0.001
0.2698820233345032,0.41259515285491943,0.001
0.2636711299419403,0.3200533092021942,0.0005
0.2532186806201935,0.3177119791507721,0.0005
0.25457140803337097,0.2997376322746277,0.0005
0.25002652406692505,0.31454819440841675,0.0005
0.25670337677001953,0.3052718937397003,0.0005
0.2459423691034317,0.3016735911369324,0.0005
