loss,val_loss,lr
0.676289439201355,0.6145328283309937,0.001
0.5949769616127014,0.5482164025306702,0.001
0.5533010363578796,0.48054978251457214,0.001
0.5233007073402405,0.4225962460041046,0.001
0.4935062527656555,0.3804244101047516,0.001
0.5017854571342468,0.3582754135131836,0.001
0.40774092078208923,0.3325466811656952,0.001
0.4087565541267395,0.3018878698348999,0.001
0.3934994041919708,0.270696222782135,0.001
0.3868691027164459,0.24157220125198364,0.001
0.37069258093833923,0.2267044186592102,0.001
0.3481563925743103,0.20796571671962738,0.001
0.3405628800392151,0.19229431450366974,0.001
0.32601410150527954,0.17316709458827972,0.001
0.33332592248916626,0.1609097570180893,0.001
0.32092827558517456,0.14874030649662018,0.001
0.3161686956882477,0.1337748020887375,0.001
0.3057807385921478,0.13036932051181793,0.001
0.2992098927497864,0.1250060647726059,0.001
0.29973214864730835,0.12181764096021652,0.001
0.27773091197013855,0.11899764835834503,0.001
0.27980226278305054,0.11508319526910782,0.001
0.2529922425746918,0.11406442523002625,0.001
0.2614315450191498,0.11201184242963791,0.001
0.2578113377094269,0.11042088270187378,0.001
0.2355422079563141,0.10974583774805069,0.001
0.261858731508255,0.11052694916725159,0.001
0.23537802696228027,0.11286896467208862,0.001
0.23049215972423553,0.11167453974485397,0.001
0.24454526603221893,0.11282025277614594,0.001
0.20695500075817108,0.11493842303752899,0.001
0.26628321409225464,0.11613105982542038,0.0005
0.25338369607925415,0.1135028600692749,0.0005
0.2205161303281784,0.11435548961162567,0.0005
0.24268515408039093,0.11328624933958054,0.0005
0.22538940608501434,0.11162712424993515,0.0005
