Date,Ensemble_cpi
2024-01-01,100.45440298333033
2024-02-01,97.8051804585535
2024-03-01,100.03590978417776
2024-04-01,99.88165480954484
2024-05-01,100.22477228774304
2024-06-01,100.26809515176282
2024-07-01,100.12183251178445
2024-08-01,100.22749599297674
2024-09-01,100.38627266925388
2024-10-01,100.12799578392743
2024-11-01,100.1310081858087
2024-12-01,100.20807425795259
